subject,epoch,patch
shhs1-200001,853,10
shhs1-200001,853,11
shhs1-200001,853,12
shhs1-200001,853,13
shhs1-200001,853,14
shhs1-200001,854,0
shhs1-200001,854,1
shhs1-200001,854,2
shhs1-200001,854,3
shhs1-200001,854,4
shhs1-200001,854,5
shhs1-200001,854,6
shhs1-200001,854,7
shhs1-200001,854,8
shhs1-200001,854,9
shhs1-200001,854,10
shhs1-200001,854,11
shhs1-200001,854,12
shhs1-200001,854,13
shhs1-200001,854,14
shhs1-200001,855,0
shhs1-200001,855,1
shhs1-200001,855,2
shhs1-200001,855,3
shhs1-200001,855,4
shhs1-200001,855,5
shhs1-200001,855,6
shhs1-200001,855,7
shhs1-200001,855,8
shhs1-200001,855,9
shhs1-200001,855,10
shhs1-200001,855,11
shhs1-200001,855,12
shhs1-200001,855,13
shhs1-200001,855,14
shhs1-200001,856,0
shhs1-200001,856,1
shhs1-200001,856,2
shhs1-200001,856,3
shhs1-200001,856,4
shhs1-200001,856,5
shhs1-200001,856,6
shhs1-200001,856,7
shhs1-200001,856,8
shhs1-200001,856,9
shhs1-200001,856,10
shhs1-200001,856,11
shhs1-200001,856,12
shhs1-200001,856,13
shhs1-200001,856,14
shhs1-200001,857,0
shhs1-200001,857,1
shhs1-200001,857,2
shhs1-200001,857,3
shhs1-200001,857,4
shhs1-200001,857,5
shhs1-200001,857,6
shhs1-200001,857,7
shhs1-200001,857,8
shhs1-200001,857,9
shhs1-200001,857,10
shhs1-200001,857,11
shhs1-200001,857,12
shhs1-200001,857,13
shhs1-200001,857,14
shhs1-200001,858,0
shhs1-200001,858,1
shhs1-200001,858,2
shhs1-200001,858,3
shhs1-200001,858,4
shhs1-200001,858,5
shhs1-200001,858,6
shhs1-200001,858,7
shhs1-200001,858,8
shhs1-200001,858,9
shhs1-200001,858,10
shhs1-200001,858,11
shhs1-200001,858,12
shhs1-200001,858,13
shhs1-200001,858,14
shhs1-200001,859,0
shhs1-200001,859,1
shhs1-200001,859,2
shhs1-200001,859,3
shhs1-200001,859,4
shhs1-200001,859,5
shhs1-200001,859,6
shhs1-200001,859,7
shhs1-200001,859,8
shhs1-200001,859,9
shhs1-200001,859,10
shhs1-200001,859,11
shhs1-200001,859,12
shhs1-200001,859,13
shhs1-200001,859,14
shhs1-200001,860,0
shhs1-200001,860,1
shhs1-200001,860,2
shhs1-200001,860,3
shhs1-200001,860,4
shhs1-200001,860,5
shhs1-200001,860,6
shhs1-200001,860,7
shhs1-200001,860,8
shhs1-200001,860,9
shhs1-200001,860,10
shhs1-200001,860,11
shhs1-200001,860,12
shhs1-200001,860,13
shhs1-200001,860,14
shhs1-200001,861,0
shhs1-200001,861,1
shhs1-200001,861,2
shhs1-200001,861,3
shhs1-200001,861,4
shhs1-200001,861,5
shhs1-200001,861,6
shhs1-200001,861,7
shhs1-200001,861,8
shhs1-200001,861,9
shhs1-200001,861,10
shhs1-200001,861,11
shhs1-200001,861,12
shhs1-200001,861,13
shhs1-200001,861,14
shhs1-200001,862,0
shhs1-200001,862,1
shhs1-200001,862,2
shhs1-200001,862,3
shhs1-200001,862,4
shhs1-200001,862,5
shhs1-200001,862,6
shhs1-200001,862,7
shhs1-200001,862,8
shhs1-200001,862,9
shhs1-200001,862,10
shhs1-200001,862,11
shhs1-200001,862,12
shhs1-200001,862,13
shhs1-200001,862,14
shhs1-200001,863,0
shhs1-200001,863,1
shhs1-200001,863,2
shhs1-200001,863,3
shhs1-200001,863,4
shhs1-200001,863,5
shhs1-200001,863,6
shhs1-200001,863,7
shhs1-200001,863,8
shhs1-200001,863,9
shhs1-200001,863,10
shhs1-200001,863,11
shhs1-200001,863,12
shhs1-200001,863,13
shhs1-200001,863,14
shhs1-200001,864,0
shhs1-200001,864,1
shhs1-200001,864,2
shhs1-200001,864,3
shhs1-200001,864,4
shhs1-200001,864,5
shhs1-200001,864,6
shhs1-200001,864,7
shhs1-200001,864,8
shhs1-200001,864,9
shhs1-200001,864,10
shhs1-200001,864,11
shhs1-200001,864,12
shhs1-200001,864,13
shhs1-200001,864,14
shhs1-200001,865,0
shhs1-200001,865,1
shhs1-200001,865,2
shhs1-200001,865,3
shhs1-200001,865,4
shhs1-200001,865,5
shhs1-200001,865,6
shhs1-200001,865,7
shhs1-200001,865,8
shhs1-200001,865,9
shhs1-200001,865,10
shhs1-200001,865,11
shhs1-200001,865,12
shhs1-200001,865,13
shhs1-200001,865,14
shhs1-200001,866,0
shhs1-200001,866,1
shhs1-200001,866,2
shhs1-200001,866,3
shhs1-200001,866,4
shhs1-200001,866,5
shhs1-200001,866,6
shhs1-200001,866,7
shhs1-200001,866,8
shhs1-200001,866,9
shhs1-200001,866,10
shhs1-200001,866,11
shhs1-200001,866,12
shhs1-200001,866,13
shhs1-200001,866,14
shhs1-200001,867,0
shhs1-200001,867,1
shhs1-200001,867,2
shhs1-200001,867,3
shhs1-200001,867,4
shhs1-200001,867,5
shhs1-200001,867,6
shhs1-200001,867,7
shhs1-200001,867,8
shhs1-200001,867,9
shhs1-200001,867,10
shhs1-200001,867,11
shhs1-200001,867,12
shhs1-200001,867,13
shhs1-200001,867,14
shhs1-200001,868,0
shhs1-200001,868,1
shhs1-200001,868,2
shhs1-200001,868,3
shhs1-200001,868,4
shhs1-200001,868,5
shhs1-200001,868,6
shhs1-200001,868,7
shhs1-200001,868,8
shhs1-200001,868,9
shhs1-200001,868,10
shhs1-200001,868,11
shhs1-200001,868,12
shhs1-200001,868,13
shhs1-200001,868,14
shhs1-200001,869,0
shhs1-200001,869,1
shhs1-200001,869,2
shhs1-200001,869,3
shhs1-200001,869,4
shhs1-200001,869,5
shhs1-200001,869,6
shhs1-200001,869,7
shhs1-200001,869,8
shhs1-200001,869,9
shhs1-200001,869,10
shhs1-200001,869,11
shhs1-200001,869,12
shhs1-200001,869,13
shhs1-200001,869,14
shhs1-200001,874,0
shhs1-200001,874,1
shhs1-200001,874,2
shhs1-200001,874,3
shhs1-200001,874,4
shhs1-200001,874,5
shhs1-200001,874,6
shhs1-200001,874,7
shhs1-200001,874,8
shhs1-200001,874,9
shhs1-200001,874,10
shhs1-200001,874,11
shhs1-200001,874,12
shhs1-200001,874,13
shhs1-200001,874,14
shhs1-200001,875,0
shhs1-200001,875,1
shhs1-200001,875,2
shhs1-200001,875,3
shhs1-200001,875,4
shhs1-200001,875,5
shhs1-200001,875,6
shhs1-200001,875,7
shhs1-200001,875,8
shhs1-200001,875,9
shhs1-200001,875,10
shhs1-200001,875,11
shhs1-200001,875,12
shhs1-200001,875,13
shhs1-200001,875,14
shhs1-200001,876,0
shhs1-200001,876,1
shhs1-200001,876,2
shhs1-200001,876,3
shhs1-200001,876,4
shhs1-200001,876,5
shhs1-200001,876,6
shhs1-200001,876,7
shhs1-200001,876,8
shhs1-200001,876,9
shhs1-200001,876,10
shhs1-200001,876,11
shhs1-200001,876,12
shhs1-200001,876,13
shhs1-200001,876,14
shhs1-200001,877,0
shhs1-200001,877,1
shhs1-200001,877,2
shhs1-200001,877,3
shhs1-200001,877,4
shhs1-200001,877,5
shhs1-200001,877,6
shhs1-200001,877,7
shhs1-200001,877,8
shhs1-200001,877,9
shhs1-200001,877,10
shhs1-200001,877,11
shhs1-200001,877,12
shhs1-200001,877,13
shhs1-200001,877,14
shhs1-200001,878,0
shhs1-200001,878,1
shhs1-200001,878,2
shhs1-200001,878,3
shhs1-200001,878,4
shhs1-200001,878,5
shhs1-200001,878,6
shhs1-200001,878,7
shhs1-200001,878,8
shhs1-200001,878,9
shhs1-200001,878,10
shhs1-200001,878,11
shhs1-200001,878,12
shhs1-200001,878,13
shhs1-200001,878,14
shhs1-200001,879,0
shhs1-200001,879,1
shhs1-200001,879,2
shhs1-200001,879,3
shhs1-200001,879,4
shhs1-200001,879,5
shhs1-200001,879,6
shhs1-200001,879,7
shhs1-200001,879,8
shhs1-200001,879,9
shhs1-200001,879,10
shhs1-200001,879,11
shhs1-200001,879,12
shhs1-200001,879,13
shhs1-200001,879,14
shhs1-200001,880,0
shhs1-200001,880,1
shhs1-200001,880,2
shhs1-200001,880,3
shhs1-200001,880,4
shhs1-200001,880,5
shhs1-200001,880,6
shhs1-200001,880,7
shhs1-200001,880,8
shhs1-200001,880,9
shhs1-200001,880,10
shhs1-200001,880,11
shhs1-200001,880,12
shhs1-200001,880,13
shhs1-200001,880,14
shhs1-200001,881,0
shhs1-200001,881,1
shhs1-200001,881,2
shhs1-200001,881,3
shhs1-200001,881,4
shhs1-200001,881,5
shhs1-200001,881,6
shhs1-200001,881,7
shhs1-200001,881,8
shhs1-200001,881,9
shhs1-200001,881,10
shhs1-200001,881,11
shhs1-200001,881,12
shhs1-200001,881,13
shhs1-200001,881,14
shhs1-200002,75,0
shhs1-200002,75,1
shhs1-200002,75,2
shhs1-200002,75,3
shhs1-200002,75,4
shhs1-200002,75,5
shhs1-200002,75,6
shhs1-200002,75,7
shhs1-200002,75,8
shhs1-200002,75,9
shhs1-200002,75,10
shhs1-200002,75,11
shhs1-200002,75,12
shhs1-200002,75,13
shhs1-200002,75,14
shhs1-200002,77,0
shhs1-200002,77,1
shhs1-200002,77,2
shhs1-200002,77,3
shhs1-200002,77,4
shhs1-200002,77,5
shhs1-200002,77,6
shhs1-200002,77,7
shhs1-200002,77,8
shhs1-200002,77,9
shhs1-200002,77,10
shhs1-200002,77,11
shhs1-200002,77,12
shhs1-200002,77,13
shhs1-200002,77,14
shhs1-200002,78,0
shhs1-200002,78,1
shhs1-200002,78,2
shhs1-200002,78,3
shhs1-200002,78,4
shhs1-200002,78,5
shhs1-200002,78,6
shhs1-200002,78,7
shhs1-200002,78,8
shhs1-200002,78,9
shhs1-200002,78,10
shhs1-200002,78,11
shhs1-200002,78,12
shhs1-200002,78,13
shhs1-200002,78,14
shhs1-200002,79,0
shhs1-200002,79,1
shhs1-200002,79,2
shhs1-200002,79,3
shhs1-200002,79,4
shhs1-200002,79,5
shhs1-200002,79,6
shhs1-200002,79,7
shhs1-200002,79,8
shhs1-200002,79,9
shhs1-200002,79,10
shhs1-200002,79,11
shhs1-200002,79,12
shhs1-200002,79,13
shhs1-200002,79,14
shhs1-200002,80,0
shhs1-200002,80,1
shhs1-200002,80,2
shhs1-200002,80,3
shhs1-200002,80,4
shhs1-200002,80,5
shhs1-200002,80,6
shhs1-200002,80,7
shhs1-200002,80,8
shhs1-200002,80,9
shhs1-200002,80,10
shhs1-200002,80,11
shhs1-200002,80,12
shhs1-200002,80,13
shhs1-200002,80,14
shhs1-200002,81,0
shhs1-200002,81,1
shhs1-200002,81,2
shhs1-200002,81,3
shhs1-200002,81,4
shhs1-200002,81,5
shhs1-200002,81,6
shhs1-200002,81,7
shhs1-200002,81,8
shhs1-200002,81,9
shhs1-200002,81,10
shhs1-200002,81,11
shhs1-200002,81,12
shhs1-200002,81,13
shhs1-200002,81,14
shhs1-200002,82,0
shhs1-200002,82,1
shhs1-200002,82,2
shhs1-200002,82,3
shhs1-200002,82,4
shhs1-200002,82,5
shhs1-200002,82,6
shhs1-200002,82,7
shhs1-200002,82,8
shhs1-200002,82,9
shhs1-200002,82,10
shhs1-200002,82,11
shhs1-200002,82,12
shhs1-200002,82,13
shhs1-200002,82,14
shhs1-200002,83,0
shhs1-200002,83,1
shhs1-200002,83,2
shhs1-200002,83,3
shhs1-200002,83,4
shhs1-200002,83,5
shhs1-200002,83,6
shhs1-200002,83,7
shhs1-200002,83,8
shhs1-200002,83,9
shhs1-200002,83,10
shhs1-200002,83,11
shhs1-200002,83,12
shhs1-200002,83,13
shhs1-200002,83,14
shhs1-200002,84,0
shhs1-200002,84,1
shhs1-200002,84,2
shhs1-200002,84,3
shhs1-200002,84,4
shhs1-200002,84,5
shhs1-200002,84,6
shhs1-200002,84,7
shhs1-200002,84,8
shhs1-200002,84,9
shhs1-200002,84,10
shhs1-200002,84,11
shhs1-200002,84,12
shhs1-200002,84,13
shhs1-200002,84,14
shhs1-200002,85,0
shhs1-200002,85,1
shhs1-200002,85,2
shhs1-200002,85,3
shhs1-200002,85,4
shhs1-200002,85,5
shhs1-200002,85,6
shhs1-200002,85,7
shhs1-200002,85,8
shhs1-200002,85,9
shhs1-200002,85,10
shhs1-200002,85,11
shhs1-200002,85,12
shhs1-200002,85,13
shhs1-200002,85,14
shhs1-200002,86,0
shhs1-200002,86,1
shhs1-200002,86,2
shhs1-200002,86,3
shhs1-200002,86,4
shhs1-200002,86,5
shhs1-200002,86,6
shhs1-200002,86,7
shhs1-200002,86,8
shhs1-200002,86,9
shhs1-200002,86,10
shhs1-200002,86,11
shhs1-200002,86,12
shhs1-200002,86,13
shhs1-200002,86,14
shhs1-200002,87,0
shhs1-200002,87,1
shhs1-200002,87,2
shhs1-200002,87,3
shhs1-200002,87,4
shhs1-200002,87,5
shhs1-200002,87,6
shhs1-200002,87,7
shhs1-200002,87,8
shhs1-200002,87,9
shhs1-200002,87,10
shhs1-200002,87,11
shhs1-200002,87,12
shhs1-200002,87,13
shhs1-200002,87,14
shhs1-200002,88,0
shhs1-200002,88,1
shhs1-200002,88,2
shhs1-200002,88,3
shhs1-200002,88,4
shhs1-200002,88,5
shhs1-200002,88,6
shhs1-200002,88,7
shhs1-200002,88,8
shhs1-200002,88,9
shhs1-200002,88,10
shhs1-200002,88,11
shhs1-200002,88,12
shhs1-200002,88,13
shhs1-200002,88,14
shhs1-200002,89,0
shhs1-200002,89,1
shhs1-200002,89,2
shhs1-200002,89,3
shhs1-200002,89,4
shhs1-200002,89,5
shhs1-200002,89,6
shhs1-200002,89,7
shhs1-200002,89,8
shhs1-200002,89,9
shhs1-200002,89,10
shhs1-200002,89,11
shhs1-200002,89,12
shhs1-200002,89,13
shhs1-200002,89,14
shhs1-200002,90,0
shhs1-200002,90,1
shhs1-200002,90,2
shhs1-200002,90,3
shhs1-200002,90,4
shhs1-200002,90,5
shhs1-200002,90,6
shhs1-200002,90,7
shhs1-200002,90,8
shhs1-200002,90,9
shhs1-200002,90,10
shhs1-200002,90,11
shhs1-200002,90,12
shhs1-200002,90,13
shhs1-200002,90,14
shhs1-200002,91,0
shhs1-200002,91,1
shhs1-200002,91,2
shhs1-200002,91,3
shhs1-200002,91,4
shhs1-200002,91,5
shhs1-200002,91,6
shhs1-200002,91,7
shhs1-200002,91,8
shhs1-200002,91,9
shhs1-200002,91,10
shhs1-200002,91,11
shhs1-200002,91,12
shhs1-200002,91,13
shhs1-200002,91,14
shhs1-200002,92,0
shhs1-200002,92,1
shhs1-200002,92,2
shhs1-200002,92,3
shhs1-200002,92,4
shhs1-200002,92,5
shhs1-200002,92,6
shhs1-200002,92,7
shhs1-200002,92,8
shhs1-200002,92,9
shhs1-200002,92,10
shhs1-200002,92,11
shhs1-200002,92,12
shhs1-200002,92,13
shhs1-200002,92,14
shhs1-200002,93,0
shhs1-200002,93,1
shhs1-200002,93,2
shhs1-200002,93,3
shhs1-200002,93,4
shhs1-200002,93,5
shhs1-200002,93,6
shhs1-200002,93,7
shhs1-200002,93,8
shhs1-200002,93,9
shhs1-200002,93,10
shhs1-200002,93,11
shhs1-200002,93,12
shhs1-200002,93,13
shhs1-200002,93,14
shhs1-200002,94,0
shhs1-200002,94,1
shhs1-200002,94,2
shhs1-200002,94,3
shhs1-200002,94,4
shhs1-200002,94,5
shhs1-200002,94,6
shhs1-200002,94,7
shhs1-200002,94,8
shhs1-200002,94,9
shhs1-200002,94,10
shhs1-200002,94,11
shhs1-200002,94,12
shhs1-200002,94,13
shhs1-200002,94,14
shhs1-200002,95,0
shhs1-200002,95,1
shhs1-200002,95,2
shhs1-200002,95,3
shhs1-200002,95,4
shhs1-200002,95,5
shhs1-200002,95,6
shhs1-200002,95,7
shhs1-200002,95,8
shhs1-200002,95,9
shhs1-200002,95,10
shhs1-200002,95,11
shhs1-200002,95,12
shhs1-200002,95,13
shhs1-200002,95,14
shhs1-200002,96,0
shhs1-200002,96,1
shhs1-200002,96,2
shhs1-200002,96,3
shhs1-200002,96,4
shhs1-200002,96,5
shhs1-200002,96,6
shhs1-200002,96,7
shhs1-200002,96,8
shhs1-200002,96,9
shhs1-200002,96,10
shhs1-200002,96,11
shhs1-200002,96,12
shhs1-200002,96,13
shhs1-200002,96,14
shhs1-200002,97,0
shhs1-200002,97,1
shhs1-200002,97,2
shhs1-200002,97,3
shhs1-200002,97,4
shhs1-200002,97,5
shhs1-200002,97,6
shhs1-200002,97,7
shhs1-200002,97,8
shhs1-200002,97,9
shhs1-200002,97,10
shhs1-200002,97,11
shhs1-200002,97,12
shhs1-200002,97,13
shhs1-200002,97,14
shhs1-200002,98,0
shhs1-200002,98,1
shhs1-200002,98,2
shhs1-200002,98,3
shhs1-200002,98,4
shhs1-200002,98,5
shhs1-200002,98,6
shhs1-200002,98,7
shhs1-200002,98,8
shhs1-200002,98,9
shhs1-200002,98,10
shhs1-200002,98,11
shhs1-200002,98,12
shhs1-200002,98,13
shhs1-200002,98,14
shhs1-200002,99,0
shhs1-200002,99,1
shhs1-200002,99,2
shhs1-200002,99,3
shhs1-200002,99,4
shhs1-200002,99,5
shhs1-200002,99,6
shhs1-200002,99,7
shhs1-200002,99,8
shhs1-200002,99,9
shhs1-200002,99,10
shhs1-200002,99,11
shhs1-200002,99,12
shhs1-200002,99,13
shhs1-200002,99,14
shhs1-200002,100,0
shhs1-200002,100,1
shhs1-200002,100,2
shhs1-200002,100,3
shhs1-200002,100,4
shhs1-200002,100,5
shhs1-200002,100,6
shhs1-200002,100,7
shhs1-200002,100,8
shhs1-200002,100,9
shhs1-200002,100,10
shhs1-200002,100,11
shhs1-200002,100,12
shhs1-200002,100,13
shhs1-200002,100,14
shhs1-200002,101,0
shhs1-200002,101,1
shhs1-200002,101,2
shhs1-200002,101,3
shhs1-200002,101,4
shhs1-200002,101,5
shhs1-200002,101,6
shhs1-200002,101,7
shhs1-200002,101,8
shhs1-200002,101,9
shhs1-200002,101,10
shhs1-200002,101,11
shhs1-200002,101,12
shhs1-200002,101,13
shhs1-200002,101,14
shhs1-200002,102,0
shhs1-200002,102,1
shhs1-200002,102,2
shhs1-200002,102,3
shhs1-200002,102,4
shhs1-200002,102,5
shhs1-200002,102,6
shhs1-200002,102,7
shhs1-200002,102,8
shhs1-200002,102,9
shhs1-200002,102,10
shhs1-200002,102,11
shhs1-200002,102,12
shhs1-200002,102,13
shhs1-200002,102,14
shhs1-200002,103,0
shhs1-200002,103,1
shhs1-200002,103,2
shhs1-200002,103,3
shhs1-200002,103,4
shhs1-200002,103,5
shhs1-200002,103,6
shhs1-200002,103,7
shhs1-200002,103,8
shhs1-200002,103,9
shhs1-200002,103,10
shhs1-200002,103,11
shhs1-200002,103,12
shhs1-200002,103,13
shhs1-200002,103,14
shhs1-200002,104,0
shhs1-200002,104,1
shhs1-200002,104,2
shhs1-200002,104,3
shhs1-200002,104,4
shhs1-200002,104,5
shhs1-200002,104,6
shhs1-200002,104,7
shhs1-200002,104,8
shhs1-200002,104,9
shhs1-200002,104,10
shhs1-200002,104,11
shhs1-200002,104,12
shhs1-200002,104,13
shhs1-200002,104,14
shhs1-200002,105,0
shhs1-200002,105,1
shhs1-200002,105,2
shhs1-200002,105,3
shhs1-200002,105,4
shhs1-200002,105,5
shhs1-200002,105,6
shhs1-200002,105,7
shhs1-200002,105,8
shhs1-200002,105,9
shhs1-200002,105,10
shhs1-200002,105,11
shhs1-200002,105,12
shhs1-200002,105,13
shhs1-200002,105,14
shhs1-200002,106,0
shhs1-200002,106,1
shhs1-200002,106,2
shhs1-200002,106,3
shhs1-200002,106,4
shhs1-200002,106,5
shhs1-200002,106,6
shhs1-200002,106,7
shhs1-200002,106,8
shhs1-200002,106,9
shhs1-200002,106,10
shhs1-200002,106,11
shhs1-200002,106,12
shhs1-200002,106,13
shhs1-200002,106,14
shhs1-200002,107,0
shhs1-200002,107,1
shhs1-200002,107,2
shhs1-200002,107,3
shhs1-200002,107,4
shhs1-200002,107,5
shhs1-200002,107,6
shhs1-200002,107,7
shhs1-200002,107,8
shhs1-200002,107,9
shhs1-200002,107,10
shhs1-200002,107,11
shhs1-200002,107,12
shhs1-200002,107,13
shhs1-200002,107,14
shhs1-200002,108,0
shhs1-200002,108,1
shhs1-200002,108,2
shhs1-200002,108,3
shhs1-200002,108,4
shhs1-200002,108,5
shhs1-200002,108,6
shhs1-200002,108,7
shhs1-200002,108,8
shhs1-200002,108,9
shhs1-200002,108,10
shhs1-200002,108,11
shhs1-200002,108,12
shhs1-200002,108,13
shhs1-200002,108,14
shhs1-200002,109,0
shhs1-200002,109,1
shhs1-200002,109,2
shhs1-200002,109,3
shhs1-200002,109,4
shhs1-200002,109,5
shhs1-200002,109,6
shhs1-200002,109,7
shhs1-200002,109,8
shhs1-200002,109,9
shhs1-200002,109,10
shhs1-200002,109,11
shhs1-200002,109,12
shhs1-200002,109,13
shhs1-200002,109,14
shhs1-200002,110,0
shhs1-200002,110,1
shhs1-200002,110,2
shhs1-200002,110,3
shhs1-200002,110,4
shhs1-200002,110,5
shhs1-200002,110,6
shhs1-200002,110,7
shhs1-200002,110,8
shhs1-200002,110,9
shhs1-200002,110,10
shhs1-200002,110,11
shhs1-200002,110,12
shhs1-200002,110,13
shhs1-200002,110,14
shhs1-200002,111,0
shhs1-200002,111,1
shhs1-200002,111,2
shhs1-200002,111,3
shhs1-200002,111,4
shhs1-200002,111,5
shhs1-200002,111,6
shhs1-200002,111,7
shhs1-200002,111,8
shhs1-200002,111,9
shhs1-200002,111,10
shhs1-200002,111,11
shhs1-200002,111,12
shhs1-200002,111,13
shhs1-200002,111,14
shhs1-200002,112,0
shhs1-200002,112,1
shhs1-200002,112,2
shhs1-200002,112,3
shhs1-200002,112,4
shhs1-200002,112,5
shhs1-200002,112,6
shhs1-200002,112,7
shhs1-200002,112,8
shhs1-200002,112,9
shhs1-200002,112,10
shhs1-200002,112,11
shhs1-200002,112,12
shhs1-200002,112,13
shhs1-200002,112,14
shhs1-200002,287,0
shhs1-200002,287,1
shhs1-200002,287,2
shhs1-200002,287,3
shhs1-200002,287,4
shhs1-200002,287,5
shhs1-200002,287,6
shhs1-200002,287,7
shhs1-200002,287,8
shhs1-200002,287,9
shhs1-200002,287,10
shhs1-200002,287,11
shhs1-200002,287,12
shhs1-200002,287,13
shhs1-200002,287,14
shhs1-200002,288,0
shhs1-200002,288,1
shhs1-200002,288,2
shhs1-200002,288,3
shhs1-200002,288,4
shhs1-200002,288,5
shhs1-200002,288,6
shhs1-200002,288,7
shhs1-200002,288,8
shhs1-200002,288,9
shhs1-200002,288,10
shhs1-200002,288,11
shhs1-200002,288,12
shhs1-200002,288,13
shhs1-200002,288,14
shhs1-200002,289,0
shhs1-200002,289,1
shhs1-200002,289,2
shhs1-200002,289,3
shhs1-200002,289,4
shhs1-200002,289,5
shhs1-200002,289,6
shhs1-200002,289,7
shhs1-200002,289,8
shhs1-200002,289,9
shhs1-200002,289,10
shhs1-200002,289,11
shhs1-200002,289,12
shhs1-200002,289,13
shhs1-200002,289,14
shhs1-200002,290,0
shhs1-200002,290,1
shhs1-200002,290,2
shhs1-200002,290,3
shhs1-200002,290,4
shhs1-200002,290,5
shhs1-200002,290,6
shhs1-200002,290,7
shhs1-200002,290,8
shhs1-200002,290,9
shhs1-200002,290,10
shhs1-200002,290,11
shhs1-200002,290,12
shhs1-200002,290,13
shhs1-200002,290,14
shhs1-200002,291,0
shhs1-200002,291,1
shhs1-200002,291,2
shhs1-200002,291,3
shhs1-200002,291,4
shhs1-200002,291,5
shhs1-200002,291,6
shhs1-200002,291,7
shhs1-200002,291,8
shhs1-200002,291,9
shhs1-200002,291,10
shhs1-200002,291,11
shhs1-200002,291,12
shhs1-200002,291,13
shhs1-200002,291,14
shhs1-200002,292,0
shhs1-200002,292,1
shhs1-200002,292,2
shhs1-200002,292,3
shhs1-200002,292,4
shhs1-200002,292,5
shhs1-200002,292,6
shhs1-200002,292,7
shhs1-200002,292,8
shhs1-200002,292,9
shhs1-200002,292,10
shhs1-200002,292,11
shhs1-200002,292,12
shhs1-200002,292,13
shhs1-200002,292,14
shhs1-200002,293,0
shhs1-200002,293,1
shhs1-200002,293,2
shhs1-200002,293,3
shhs1-200002,293,4
shhs1-200002,293,5
shhs1-200002,293,6
shhs1-200002,293,7
shhs1-200002,293,8
shhs1-200002,293,9
shhs1-200002,293,10
shhs1-200002,293,11
shhs1-200002,293,12
shhs1-200002,293,13
shhs1-200002,293,14
shhs1-200002,294,0
shhs1-200002,294,1
shhs1-200002,294,2
shhs1-200002,294,3
shhs1-200002,294,4
shhs1-200002,294,5
shhs1-200002,294,6
shhs1-200002,294,7
shhs1-200002,294,8
shhs1-200002,294,9
shhs1-200002,294,10
shhs1-200002,294,11
shhs1-200002,294,12
shhs1-200002,294,13
shhs1-200002,294,14
shhs1-200002,295,0
shhs1-200002,295,1
shhs1-200002,295,2
shhs1-200002,295,3
shhs1-200002,295,4
shhs1-200002,295,5
shhs1-200002,295,6
shhs1-200002,295,7
shhs1-200002,295,8
shhs1-200002,295,9
shhs1-200002,295,10
shhs1-200002,295,11
shhs1-200002,295,12
shhs1-200002,295,13
shhs1-200002,295,14
shhs1-200002,296,0
shhs1-200002,296,1
shhs1-200002,296,2
shhs1-200002,296,3
shhs1-200002,296,4
shhs1-200002,296,5
shhs1-200002,296,6
shhs1-200002,296,7
shhs1-200002,296,8
shhs1-200002,296,9
shhs1-200002,296,10
shhs1-200002,296,11
shhs1-200002,296,12
shhs1-200002,296,13
shhs1-200002,296,14
shhs1-200002,297,0
shhs1-200002,297,1
shhs1-200002,297,2
shhs1-200002,297,3
shhs1-200002,297,4
shhs1-200002,297,5
shhs1-200002,297,6
shhs1-200002,297,7
shhs1-200002,297,8
shhs1-200002,297,9
shhs1-200002,297,10
shhs1-200002,297,11
shhs1-200002,297,12
shhs1-200002,297,13
shhs1-200002,297,14
shhs1-200002,298,0
shhs1-200002,298,1
shhs1-200002,298,2
shhs1-200002,298,3
shhs1-200002,298,4
shhs1-200002,298,5
shhs1-200002,298,6
shhs1-200002,298,7
shhs1-200002,298,8
shhs1-200002,298,9
shhs1-200002,298,10
shhs1-200002,298,11
shhs1-200002,298,12
shhs1-200002,298,13
shhs1-200002,298,14
shhs1-200002,299,0
shhs1-200002,299,1
shhs1-200002,299,2
shhs1-200002,299,3
shhs1-200002,299,4
shhs1-200002,299,5
shhs1-200002,299,6
shhs1-200002,299,7
shhs1-200002,299,8
shhs1-200002,299,9
shhs1-200002,299,10
shhs1-200002,299,11
shhs1-200002,299,12
shhs1-200002,299,13
shhs1-200002,299,14
shhs1-200002,300,0
shhs1-200002,300,1
shhs1-200002,300,2
shhs1-200002,300,3
shhs1-200002,300,4
shhs1-200002,300,5
shhs1-200002,300,6
shhs1-200002,300,7
shhs1-200002,300,8
shhs1-200002,300,9
shhs1-200002,300,10
shhs1-200002,300,11
shhs1-200002,300,12
shhs1-200002,300,13
shhs1-200002,300,14
shhs1-200002,301,0
shhs1-200002,301,1
shhs1-200002,301,2
shhs1-200002,301,3
shhs1-200002,301,4
shhs1-200002,301,5
shhs1-200002,301,6
shhs1-200002,301,7
shhs1-200002,301,8
shhs1-200002,301,9
shhs1-200002,301,10
shhs1-200002,301,11
shhs1-200002,301,12
shhs1-200002,301,13
shhs1-200002,301,14
shhs1-200002,302,0
shhs1-200002,302,1
shhs1-200002,302,2
shhs1-200002,302,3
shhs1-200002,302,4
shhs1-200002,302,5
shhs1-200002,302,6
shhs1-200002,302,7
shhs1-200002,302,8
shhs1-200002,302,9
shhs1-200002,302,10
shhs1-200002,302,11
shhs1-200002,302,12
shhs1-200002,302,13
shhs1-200002,302,14
shhs1-200002,303,0
shhs1-200002,303,1
shhs1-200002,303,2
shhs1-200002,303,3
shhs1-200002,303,4
